cluster,mal,seed,scheduler,policy,baseline_cluster,baseline_mal,baseline_seed,baseline_scheduler,baseline_policy,cost_savings_delta_pct,co2_savings_delta_pct,energy_savings_delta_pct,turnaround_delta_pct,turnaround_delta_s,run_cost_per_day_usd,baseline_cost_per_day_usd,run_turnaround_mean_s,baseline_turnaround_mean_s
cori_knl,100,S3,min_steal_agreement,F10,cori_knl,0,S3,rigid_easy_backfill,F0,-0.24452073777642314,-0.09354251921614715,-0.6989654852681261,-61.01783183652303,-4049.451430135551,9998.790280206233,9974.40080177695,2587.053519736658,6636.504949872209
cori_knl,100,S3,min_steal_agreement,F0,cori_knl,0,S3,rigid_easy_backfill,F0,-3.863034733882287,-3.8812175369829234,-3.8083044592560857,-62.70796983547883,-4161.617522095924,10359.715369246227,9974.40080177695,2474.887427776285,6636.504949872209
cori_knl,100,S3,rigid_easy_backfill,F30,cori_knl,0,S3,rigid_easy_backfill,F0,10.302350515313432,10.78397256805519,8.852667148843294,10.194987058285122,676.5908207619232,8946.803069375655,9974.40080177695,7313.095770634132,6636.504949872209
cori_knl,100,S3,rigid_easy_backfill,F10,cori_knl,0,S3,rigid_easy_backfill,F0,3.7093227109085984,3.882728926864264,3.187369645257289,9.004880111444677,597.6093143260841,9604.418087559588,9974.40080177695,7234.114264198293,6636.504949872209
cori_knl,100,S3,rigid_easy_backfill,F0,cori_knl,0,S3,rigid_easy_backfill,F0,-0.035100978242536024,-0.036741905249347576,-0.030161784586228924,1.1271458907498486,74.8030928318949,9977.901914032205,9974.40080177695,6711.308042704104,6636.504949872209
cori_knl,100,S7,min_steal_agreement,F30,cori_knl,0,S7,rigid_easy_backfill,F0,7.078610518333934,7.571935911051209,5.593700026298924,-53.34405962191076,-3540.1921504636753,9268.353423713475,9974.402530369152,3096.33340750035,6636.525557964025
cori_knl,100,S7,min_steal_agreement,F10,cori_knl,0,S7,rigid_easy_backfill,F0,-0.2114656881938379,-0.05894221491139796,-0.6705616704853862,-61.022936421504404,-4049.802771833278,9995.494969323221,9974.402530369152,2586.7227861307474,6636.525557964025
cori_knl,100,S7,min_steal_agreement,F0,cori_knl,0,S7,rigid_easy_backfill,F0,-3.863016734124267,-3.881198692460354,-3.808289000463115,-62.70808563667253,-4161.63813018774,10359.715369246227,9974.402530369152,2474.887427776285,6636.525557964025
cori_knl,100,S7,rigid_easy_backfill,F30,cori_knl,0,S7,rigid_easy_backfill,F0,10.118406957413272,10.591429792156974,8.694607208495933,21.246344183617346,1410.0190618787683,8965.151890775875,9974.402530369152,8046.5446198427935,6636.525557964025
cori_knl,100,S7,rigid_easy_backfill,F10,cori_knl,0,S7,rigid_easy_backfill,F0,3.611337333027325,3.7801628240037273,3.103172242449083,-2.2801815404683787,-151.32483070116177,9614.193208043509,9974.402530369152,6485.200727262863,6636.525557964025
cori_knl,100,S7,rigid_easy_backfill,F0,cori_knl,0,S7,rigid_easy_backfill,F0,-0.03350875239307137,-0.03507524454072088,-0.028793607662545757,1.1271424990788264,74.80310002604074,9977.744828215742,9974.402530369152,6711.328657990066,6636.525557964025
cori_knl,25,S0,min_steal_agreement,F30,cori_knl,0,S0,rigid_easy_backfill,F0,7.097553105219477,7.588705561375672,5.619183172909392,-17.299474039076106,-1148.0837757377512,9266.463478546362,9974.401954171752,5488.440393404362,6636.524169142113
cori_knl,25,S0,min_steal_agreement,F10,cori_knl,0,S0,rigid_easy_backfill,F0,-0.2657018825819546,-0.11952182067848433,-0.7057041782291413,-12.735779110118662,-845.2130587715774,10000.904127940277,9974.401954171752,5791.311110370536,6636.524169142113
cori_knl,25,S0,min_steal_agreement,F0,cori_knl,0,S0,rigid_easy_backfill,F0,-3.9016941047480937,-3.9254921292443368,-3.830062000651998,18.326301905728105,1216.2294552835974,10363.57260720155,9974.401954171752,7852.753624425711,6636.524169142113
cori_knl,25,S0,rigid_easy_backfill,F30,cori_knl,0,S0,rigid_easy_backfill,F0,9.032686715314275,9.454953515984874,7.7616627517750505,13.30494647760572,882.9859886777258,9073.445473925232,9974.401954171752,7519.510157819839,6636.524169142113
cori_knl,25,S0,rigid_easy_backfill,F10,cori_knl,0,S0,rigid_easy_backfill,F0,3.4793866131617115,3.6420435833126956,2.989788788821587,18.27698980225752,1212.9568456184597,9627.35394783536,9974.401954171752,7849.481014760573,6636.524169142113
cori_knl,25,S0,rigid_easy_backfill,F0,cori_knl,0,S0,rigid_easy_backfill,F0,-0.002912065416928871,-0.0030482008310913447,-0.0025022975319424676,0.5674872552370085,37.66142885060526,9974.692415281605,9974.401954171752,6674.185597992719,6636.524169142113
cori_knl,25,S3,min_steal_agreement,F30,cori_knl,0,S3,rigid_easy_backfill,F0,8.089030349135971,8.625640419120227,6.473832937995695,-8.371348232272869,-555.5649398058285,9167.568493776751,9974.40080177695,6080.940010066381,6636.504949872209
cori_knl,25,S3,min_steal_agreement,F10,cori_knl,0,S3,rigid_easy_backfill,F0,-0.2959957474057069,-0.15137520203593172,-0.7313038855608637,-5.321069907059804,-353.13306776818445,10003.92460397941,9974.40080177695,6283.371882104025,6636.504949872209
cori_knl,25,S3,min_steal_agreement,F0,cori_knl,0,S3,rigid_easy_backfill,F0,-3.9056701916443872,-3.9297974298973535,-3.833047155017487,23.85498009476427,1583.136934780061,10363.968000687091,9974.40080177695,8219.64188465227,6636.504949872209
cori_knl,25,S3,rigid_easy_backfill,F30,cori_knl,0,S3,rigid_easy_backfill,F0,8.586396830046938,8.987800185601174,7.378171906625848,20.445891467062836,1356.8925992571249,9117.959167516998,9974.40080177695,7993.397549129334,6636.504949872209
cori_knl,25,S3,rigid_easy_backfill,F10,cori_knl,0,S3,rigid_easy_backfill,F0,3.327780719157315,3.4833503222933095,2.8595158946715187,17.48343430631223,1160.288983146067,9642.474615043944,9974.40080177695,7796.793933018276,6636.504949872209
cori_knl,25,S3,rigid_easy_backfill,F0,cori_knl,0,S3,rigid_easy_backfill,F0,0.050710005948336544,0.053080635555944146,0.043574405968188734,-0.4109999738935621,-27.276033611419734,9969.342782537058,9974.40080177695,6609.228916260789,6636.504949872209
cori_knl,25,S7,min_steal_agreement,F30,cori_knl,0,S7,rigid_easy_backfill,F0,7.4285377655178255,7.93516330972261,5.903593788924201,-16.476037350732913,-1093.4364297210886,9233.450271515914,9974.402530369152,5543.089128242937,6636.525557964025
cori_knl,25,S7,min_steal_agreement,F10,cori_knl,0,S7,rigid_easy_backfill,F0,-0.29186366494513,-0.1468790803805328,-0.7282675759983642,-6.634076036899734,-440.27215172361775,10003.514187150668,9974.402530369152,6196.2534062404075,6636.525557964025
cori_knl,25,S7,min_steal_agreement,F0,cori_knl,0,S7,rigid_easy_backfill,F0,-3.8127002465731934,-3.832310356363212,-3.7536737739657524,15.287769062107865,1014.5767010493055,10354.69660023874,9974.402530369152,7651.102259013331,6636.525557964025
cori_knl,25,S7,rigid_easy_backfill,F30,cori_knl,0,S7,rigid_easy_backfill,F0,8.52265250524223,8.921075820743663,7.323397469529438,8.891038802461432,590.0560624938516,9124.318863231701,9974.402530369152,7226.581620457877,6636.525557964025
cori_knl,25,S7,rigid_easy_backfill,F10,cori_knl,0,S7,rigid_easy_backfill,F0,3.4539106714559753,3.615376663448603,2.9678976886308326,-0.12418901726031943,-8.241835870665454,9629.895576958757,9974.402530369152,6628.28372209336,6636.525557964025
cori_knl,25,S7,rigid_easy_backfill,F0,cori_knl,0,S7,rigid_easy_backfill,F0,-0.00990916707802722,-0.010372408210826295,-0.00851481027278561,-1.3981110966258365,-92.78600025630476,9975.390910580922,9974.402530369152,6543.73955770772,6636.525557964025
cori_knl,50,S0,min_steal_agreement,F30,cori_knl,0,S0,rigid_easy_backfill,F0,6.6670750614040095,7.138103207700908,5.2492793443535,-19.58003375992797,-1299.4336728038052,9309.401088960973,9974.401954171752,5337.090496338308,6636.524169142113
cori_knl,50,S0,min_steal_agreement,F10,cori_knl,0,S0,rigid_easy_backfill,F0,-0.2179742539863598,-0.069535423155782,-0.6647754488863246,4.135141097072446,274.4296383353412,9996.143582420958,9974.401954171752,6910.953807477455,6636.524169142113
cori_knl,50,S0,min_steal_agreement,F0,cori_knl,0,S0,rigid_easy_backfill,F0,-3.9166086407341067,-3.946403255355662,-3.8269267876719075,21.304649374479474,1413.8882048883142,10365.060242970394,9974.401954171752,8050.412374030428,6636.524169142113
cori_knl,50,S0,rigid_easy_backfill,F30,cori_knl,0,S0,rigid_easy_backfill,F0,9.083784995004219,9.508440576307255,7.805570796707169,15.868091028102796,1053.0896962615134,9068.34872611729,9974.401954171752,7689.613865403627,6636.524169142113
cori_knl,50,S0,rigid_easy_backfill,F10,cori_knl,0,S0,rigid_easy_backfill,F0,3.4925655523198937,3.6558386213847203,3.001113268945777,20.811092446351388,1381.1331800646185,9626.039427470427,9974.401954171752,8017.657349206732,6636.524169142113
cori_knl,50,S0,rigid_easy_backfill,F0,cori_knl,0,S0,rigid_easy_backfill,F0,-0.026132154976666627,-0.027353800520727778,-0.02245499930374741,0.30418279977313056,20.187165025316972,9977.008480348411,9974.401954171752,6656.71133416743,6636.524169142113
cori_knl,50,S3,min_steal_agreement,F30,cori_knl,0,S3,rigid_easy_backfill,F0,7.265158810725703,7.764146684222675,5.763204288169053,-23.90417450405536,-1586.4017241877245,9249.744743109557,9974.40080177695,5050.103225684485,6636.504949872209
cori_knl,50,S3,min_steal_agreement,F10,cori_knl,0,S3,rigid_easy_backfill,F0,-0.27957080396023865,-0.1340776671767878,-0.7175054440596298,-9.562872906438447,-634.6405337857759,10002.286314288694,9974.40080177695,6001.864416086433,6636.504949872209
cori_knl,50,S3,min_steal_agreement,F0,cori_knl,0,S3,rigid_easy_backfill,F0,-3.9018810152657095,-3.925726368474746,-3.830106453198956,26.237593249617458,1741.2591747381994,10363.590053047996,9974.40080177695,8377.764124610409,6636.504949872209
cori_knl,50,S3,rigid_easy_backfill,F30,cori_knl,0,S3,rigid_easy_backfill,F0,10.151006867025963,10.625553792742162,8.722619647411694,19.07223990864249,1265.7301455885618,8961.89869144388,9974.40080177695,7902.235095460771,6636.504949872209
cori_knl,50,S3,rigid_easy_backfill,F10,cori_knl,0,S3,rigid_easy_backfill,F0,3.7612527590756515,3.9370866400928044,3.2319924166098355,4.821867746207089,320.003491653325,9599.23837641885,9974.40080177695,6956.508441525534,6636.504949872209
cori_knl,50,S3,rigid_easy_backfill,F0,cori_knl,0,S3,rigid_easy_backfill,F0,0.002083317025603801,0.0021807095013296114,0.0017901654743545743,-0.10784624096992418,-7.157221120220129,9974.193003386845,9974.40080177695,6629.347728751989,6636.504949872209
cori_knl,50,S7,min_steal_agreement,F30,cori_knl,0,S7,rigid_easy_backfill,F0,7.083219580240482,7.573701932381928,5.606866646445417,-19.35689110637582,-1284.6250255018967,9267.893697326042,9974.402530369152,5351.9005324621285,6636.525557964025
cori_knl,50,S7,min_steal_agreement,F10,cori_knl,0,S7,rigid_easy_backfill,F0,-0.2594027767615499,-0.11296683639443256,-0.7001752718982359,-20.550317565538993,-1363.8270774797656,10000.276407498304,9974.402530369152,5272.69848048426,6636.525557964025
cori_knl,50,S7,min_steal_agreement,F0,cori_knl,0,S7,rigid_easy_backfill,F0,-3.900809556546286,-3.9245386660707537,-3.8293848858879973,1.9613188738428988,130.16342833575618,10363.484977482187,9974.402530369152,6766.688986299781,6636.525557964025
cori_knl,50,S7,rigid_easy_backfill,F30,cori_knl,0,S7,rigid_easy_backfill,F0,8.79808254008953,9.209381864275446,7.56007069057099,14.069440773031783,933.7220327648656,9096.846362866496,9974.402530369152,7570.247590728891,6636.525557964025
cori_knl,50,S7,rigid_easy_backfill,F10,cori_knl,0,S7,rigid_easy_backfill,F0,3.4707628253508767,3.6330166344020935,2.982378511485191,-0.5279168033681616,-35.03533358031473,9628.214675294243,9974.402530369152,6601.4902243837105,6636.525557964025
cori_knl,50,S7,rigid_easy_backfill,F0,cori_knl,0,S7,rigid_easy_backfill,F0,0.0073827728389331704,0.007727908209697043,0.006343914631233027,-1.4682003685540195,-97.43749270120952,9973.666142888294,9974.402530369152,6539.088065262816,6636.525557964025
cori_knl,75,S0,min_steal_agreement,F30,cori_knl,0,S0,rigid_easy_backfill,F0,6.903141308423518,7.385205256361406,5.452127805082119,-31.74368064854184,-2106.677038415767,9285.854892605119,9974.401954171752,4529.847130726346,6636.524169142113
cori_knl,75,S0,min_steal_agreement,F10,cori_knl,0,S0,rigid_easy_backfill,F0,-0.22129883627687233,-0.07836449955423135,-0.6515314922601293,-23.372852256158172,-1551.1449889978148,9996.475189621911,9974.401954171752,5085.3791801442985,6636.524169142113
cori_knl,75,S0,min_steal_agreement,F0,cori_knl,0,S0,rigid_easy_backfill,F0,-3.919623328921964,-3.952298778870844,-3.8212701554325843,-5.598127900347963,-371.52111112608054,10365.360940087916,9974.401954171752,6265.003058016033,6636.524169142113
cori_knl,75,S0,rigid_easy_backfill,F30,cori_knl,0,S0,rigid_easy_backfill,F0,9.342155638147467,9.778889723699118,8.027585116502102,1.8105211840311477,120.15567596566507,9042.577799638604,9974.401954171752,6756.679845107778,6636.524169142113
cori_knl,75,S0,rigid_easy_backfill,F10,cori_knl,0,S0,rigid_easy_backfill,F0,3.4709776704425632,3.6332415330441403,2.982563100659807,18.630125294878287,1236.3927679360559,9628.192689582263,9974.401954171752,7872.916937078169,6636.524169142113
cori_knl,75,S0,rigid_easy_backfill,F0,cori_knl,0,S0,rigid_easy_backfill,F0,0.034276834928471396,0.035879234068231666,0.02945361012766162,0.88490822961757,58.72714853329762,9970.983044878818,9974.401954171752,6695.251317675411,6636.524169142113
cori_knl,75,S3,min_steal_agreement,F30,cori_knl,0,S3,rigid_easy_backfill,F0,6.400949318115898,6.861633252427585,5.014289731064254,-5.269704235895659,-349.7241824588409,9335.944461669462,9974.40080177695,6286.780767413368,6636.504949872209
cori_knl,75,S3,min_steal_agreement,F10,cori_knl,0,S3,rigid_easy_backfill,F0,-0.34940718469958587,-0.2124783550397304,-0.7615632427847272,-29.57573828412208,-1962.795335187012,10009.252074809092,9974.40080177695,4673.709614685197,6636.504949872209
cori_knl,75,S3,min_steal_agreement,F0,cori_knl,0,S3,rigid_easy_backfill,F0,-3.9202176005111466,-3.9512117479991624,-3.8269251530035007,-20.17407264000961,-1338.8533293450528,10365.419017553735,9974.40080177695,5297.651620527156,6636.504949872209
cori_knl,75,S3,rigid_easy_backfill,F30,cori_knl,0,S3,rigid_easy_backfill,F0,10.159429850352451,10.634370540046492,8.729857400358565,12.925920442755313,857.82935,8961.058549327428,9974.40080177695,7494.334299872209,6636.504949872209
cori_knl,75,S3,rigid_easy_backfill,F10,cori_knl,0,S3,rigid_easy_backfill,F0,3.6339625054684106,3.8038457256975424,3.1226136641795676,9.835925704121856,652.7616962197999,9611.934816495235,9974.40080177695,7289.266646092009,6636.504949872209
cori_knl,75,S3,rigid_easy_backfill,F0,cori_knl,0,S3,rigid_easy_backfill,F0,0.006895889357043038,0.007218263594153199,0.005925542241613916,0.049045323447457274,3.2548953182713376,9973.712978133632,9974.40080177695,6639.7598451904805,6636.504949872209
cori_knl,75,S7,min_steal_agreement,F30,cori_knl,0,S7,rigid_easy_backfill,F0,7.064547896417969,7.557287288043985,5.581401268922518,-31.7411058866456,-2106.5066045476588,9269.756086229698,9974.402530369152,4530.0189534163665,6636.525557964025
cori_knl,75,S7,min_steal_agreement,F10,cori_knl,0,S7,rigid_easy_backfill,F0,-0.22972408533246877,-0.07798276037060495,-0.6864657994940204,-29.574973966173545,-1962.7507060263142,9997.316135349422,9974.402530369152,4673.774851937711,6636.525557964025
cori_knl,75,S7,min_steal_agreement,F0,cori_knl,0,S7,rigid_easy_backfill,F0,-3.8806077229291525,-3.899540629083283,-3.8236196347212275,-17.136507651268232,-1137.2687100188768,10361.469965278699,9974.402530369152,5499.256847945148,6636.525557964025
cori_knl,75,S7,rigid_easy_backfill,F30,cori_knl,0,S7,rigid_easy_backfill,F0,8.709471674877017,9.116628552250083,7.483928599165618,9.202482955645637,610.725133318706,9105.684767248435,9974.402530369152,7247.250691282731,6636.525557964025
cori_knl,75,S7,rigid_easy_backfill,F10,cori_knl,0,S7,rigid_easy_backfill,F0,3.5624445965807703,3.7289844134496155,3.061159389977059,-2.6895697636106877,-178.4939847612959,9619.0699663848,9974.402530369152,6458.031573202729,6636.525557964025
cori_knl,75,S7,rigid_easy_backfill,F0,cori_knl,0,S7,rigid_easy_backfill,F0,-0.06614605630987523,-0.069238301481921,-0.0568383916975288,-0.048642537233404684,-3.228174415537069,9981.000204283464,9974.402530369152,6633.297383548488,6636.525557964025
theta,0,S0,min_steal_agreement,F30,theta,0,S0,rigid_easy_backfill,F0,10.56689490225723,11.549227652200935,9.08880096390913,-12.332444856901894,-4522.461920397433,3506.669861521392,3920.9975519567392,32148.789991719746,36671.25191211718
theta,0,S0,min_steal_agreement,F10,theta,0,S0,rigid_easy_backfill,F0,3.5232775699975503,3.824223827285378,3.0704505226762073,4.2713912818620114,1566.3726571238294,3782.8499246884944,3920.9975519567392,38237.62456924101,36671.25191211718
theta,0,S0,min_steal_agreement,F0,theta,0,S0,rigid_easy_backfill,F0,-0.009028241658867597,-0.009799403023013296,-0.007867892537652566,1.7032630981936119,624.6079014647112,3921.351549091168,3920.9975519567392,37295.85981358189,36671.25191211718
theta,0,S0,rigid_easy_backfill,F30,theta,0,S0,rigid_easy_backfill,F0,10.70565302378869,11.699838015434496,9.209725284604916,-8.235921115731374,-3020.215379633104,3501.229158973002,3920.9975519567392,33651.036532484075,36671.25191211718
theta,0,S0,rigid_easy_backfill,F10,theta,0,S0,rigid_easy_backfill,F0,3.268286222172461,3.54745199516856,2.848231778411553,28.15689269624623,10325.48505126498,3792.8481291944177,3920.9975519567392,46996.73696338216,36671.25191211718
theta,0,S0,rigid_easy_backfill,F0,theta,0,S0,rigid_easy_backfill,F0,0.0,0.0,0.0,0.0,0.0,3920.9975519567392,3920.9975519567392,36671.25191211718,36671.25191211718
theta,0,S3,min_steal_agreement,F30,theta,0,S3,rigid_easy_backfill,F0,9.78216182251675,10.698780621989942,8.403336709925139,1.570541333702126,599.4833629521527,3532.762816802242,3915.8140875115273,38769.97592420382,38170.49256125167
theta,0,S3,min_steal_agreement,F10,theta,0,S3,rigid_easy_backfill,F0,3.4567232172623474,3.752408908345183,3.011937602420988,-7.014848659137594,-2677.6022856191776,3780.4552328036866,3915.8140875115273,35492.89027563249,38170.49256125167
theta,0,S3,min_steal_agreement,F0,theta,0,S3,rigid_easy_backfill,F0,-0.10995769137315335,-0.11936339553864724,-0.09580914770847665,0.6139449729752061,234.3458202396796,3920.1198262806197,3915.8140875115273,38404.83838149135,38170.49256125167
theta,0,S3,rigid_easy_backfill,F30,theta,0,S3,rigid_easy_backfill,F0,10.86797486141371,11.877473350296118,9.349435345969937,-13.648268570901518,-5209.611339595613,3490.244396861078,3915.8140875115273,32960.881221656055,38170.49256125167
theta,0,S3,rigid_easy_backfill,F10,theta,0,S3,rigid_easy_backfill,F0,3.6588912328594345,3.971870234875632,3.188092130832385,1.2743045868988967,486.4083375499322,3772.5387091684934,3915.8140875115273,38656.9008988016,38170.49256125167
theta,0,S3,rigid_easy_backfill,F0,theta,0,S3,rigid_easy_backfill,F0,0.0,0.0,0.0,0.0,0.0,3915.8140875115273,3915.8140875115273,38170.49256125167,38170.49256125167
theta,0,S7,min_steal_agreement,F30,theta,0,S7,rigid_easy_backfill,F0,13.585023263068779,14.826936175627623,11.716874025370485,-20.603443487608878,-7864.435863799437,3383.849832784562,3915.8140875115273,30306.05669745223,38170.49256125167
theta,0,S7,min_steal_agreement,F10,theta,0,S7,rigid_easy_backfill,F0,3.4304213972811923,3.7238572490424984,2.98902010637741,14.34655544299028,5476.150878162451,3781.4851631757806,3915.8140875115273,43646.64343941412,38170.49256125167
theta,0,S7,min_steal_agreement,F0,theta,0,S7,rigid_easy_backfill,F0,-0.10995769137315335,-0.11936339553864724,-0.09580914770847665,0.6139449729752061,234.3458202396796,3920.1198262806197,3915.8140875115273,38404.83838149135,38170.49256125167
theta,0,S7,rigid_easy_backfill,F30,theta,0,S7,rigid_easy_backfill,F0,14.926609309693758,16.283280556203774,12.88583468746197,-20.22905509145407,-7721.529968894978,3331.315817374732,3915.8140875115273,30448.96259235669,38170.49256125167
theta,0,S7,rigid_easy_backfill,F10,theta,0,S7,rigid_easy_backfill,F0,3.4389559573947652,3.7331218494707255,2.996456502322609,7.879363074968321,3007.5916964047938,3781.150965668546,3915.8140875115273,41178.08425765646,38170.49256125167
theta,0,S7,rigid_easy_backfill,F0,theta,0,S7,rigid_easy_backfill,F0,0.0,0.0,0.0,0.0,0.0,3915.8140875115273,3915.8140875115273,38170.49256125167,38170.49256125167
theta,100,S0,min_steal_agreement,F30,theta,0,S0,rigid_easy_backfill,F0,9.637245051364197,10.471804324395585,8.381502531596738,2.8228621176091426,1035.178878280174,3543.121409416677,3920.9975519567392,37706.43079039735,36671.25191211718
theta,100,S0,min_steal_agreement,F10,theta,0,S0,rigid_easy_backfill,F0,2.416674178666241,2.6344771114863996,2.088951016873955,-26.095325128514414,-9569.482415163537,3826.2398165724653,3920.9975519567392,27101.769496953642,36671.25191211718
theta,100,S0,min_steal_agreement,F0,theta,0,S0,rigid_easy_backfill,F0,-0.9589320432684678,-0.8401555093936379,-1.137652415518736,-43.99584316013716,-16133.826476113874,3958.5972538982246,3920.9975519567392,20537.425436003305,36671.25191211718
theta,100,S0,rigid_easy_backfill,F30,theta,0,S0,rigid_easy_backfill,F0,12.649483202520804,13.809703485304059,10.903725904669532,-18.81775978311393,-6900.708094282785,3425.0116252507196,3920.9975519567392,29770.543817834394,36671.25191211718
theta,100,S0,rigid_easy_backfill,F10,theta,0,S0,rigid_easy_backfill,F0,3.7115391309779637,4.028566043576827,3.2345158841896198,4.616516787381299,1692.934500665775,3775.468193491177,3920.9975519567392,38364.186412782954,36671.25191211718
theta,100,S0,rigid_easy_backfill,F0,theta,0,S0,rigid_easy_backfill,F0,0.0003354684569509934,0.0003641230192492811,0.00029235258310955625,-0.0010346908493621975,-0.37943408788123634,3920.9843982467546,3920.9975519567392,36670.8724780293,36671.25191211718
theta,100,S3,min_steal_agreement,F30,theta,0,S3,rigid_easy_backfill,F0,9.680089012165519,10.519512353041407,8.417385276256432,-5.176377404635798,-1975.8487521788193,3536.7597982894945,3915.8140875115273,36194.64380907285,38170.49256125167
theta,100,S3,min_steal_agreement,F10,theta,0,S3,rigid_easy_backfill,F0,2.1142929864367943,2.3065434164797733,1.8251000078495,-28.6636112629071,-10941.04160489405,3833.022304897367,3915.8140875115273,27229.450956357618,38170.49256125167
theta,100,S3,min_steal_agreement,F0,theta,0,S3,rigid_easy_backfill,F0,-1.0925739943360209,-0.9850584229599989,-1.2543044431395165,-46.195545150361426,-17633.067125248363,3958.5972538982246,3915.8140875115273,20537.425436003305,38170.49256125167
theta,100,S3,rigid_easy_backfill,F30,theta,0,S3,rigid_easy_backfill,F0,12.996403041681196,14.187965791381425,11.203993106965546,-19.96535349544336,-7620.873770805807,3406.8991063355984,3915.8140875115273,30549.61879044586,38170.49256125167
theta,100,S3,rigid_easy_backfill,F10,theta,0,S3,rigid_easy_backfill,F0,3.8411089809302816,4.169674761921642,3.34686344480565,-7.167442898286064,-2735.848258322243,3765.403400919589,3915.8140875115273,35434.644302929424,38170.49256125167
theta,100,S3,rigid_easy_backfill,F0,theta,0,S3,rigid_easy_backfill,F0,-0.000550943035473626,-0.0005980703181542255,-0.00048005175412257835,0.0025122880668969156,0.9589527296921005,3915.8356614165245,3915.8140875115273,38171.45151398136,38170.49256125167
theta,100,S7,min_steal_agreement,F30,theta,0,S7,rigid_easy_backfill,F0,9.275611962952093,10.08043661937835,8.064953346572654,-5.10646615377854,-1949.1632833708718,3552.5983675633447,3915.8140875115273,36221.329277880795,38170.49256125167
theta,100,S7,min_steal_agreement,F10,theta,0,S7,rigid_easy_backfill,F0,2.1561967307096817,2.352031577787403,1.861611887782653,-26.173182257778954,-9990.432586748357,3831.3814321759346,3915.8140875115273,28180.05997450331,38170.49256125167
theta,100,S7,min_steal_agreement,F0,theta,0,S7,rigid_easy_backfill,F0,-1.0925739943360209,-0.9850584229599989,-1.2543044431395165,-46.195545150361426,-17633.067125248363,3958.5972538982246,3915.8140875115273,20537.425436003305,38170.49256125167
theta,100,S7,rigid_easy_backfill,F30,theta,0,S7,rigid_easy_backfill,F0,13.874319336805364,15.140978433572169,11.968945616868021,-7.075904214468304,-2700.907491824917,3372.521536374567,3915.8140875115273,35469.58506942675,38170.49256125167
theta,100,S7,rigid_easy_backfill,F10,theta,0,S7,rigid_easy_backfill,F0,3.6881646421256047,4.003647671136499,3.2135988539775893,3.4058936774877044,1300.046392809585,3771.3924168845538,3915.8140875115273,39470.53895406125,38170.49256125167
theta,100,S7,rigid_easy_backfill,F0,theta,0,S7,rigid_easy_backfill,F0,-0.000550943035473626,-0.0005980703181542255,-0.00048005175412257835,0.0025122880668969156,0.9589527296921005,3915.8356614165245,3915.8140875115273,38171.45151398136,38170.49256125167
theta,25,S0,min_steal_agreement,F30,theta,0,S0,rigid_easy_backfill,F0,12.201185711585298,13.25460054822846,10.616136160186285,-61.78446238150346,-22657.135842468408,3442.5893588957842,3920.9975519567392,14014.116069648773,36671.25191211718
theta,25,S0,min_steal_agreement,F10,theta,0,S0,rigid_easy_backfill,F0,2.539830849843195,2.756411284445428,2.213947153547648,-38.171366596165555,-13997.91800277762,3821.4108465105455,3920.9975519567392,22673.33390933956,36671.25191211718
theta,25,S0,min_steal_agreement,F0,theta,0,S0,rigid_easy_backfill,F0,-1.3711120681848197,-1.4884204498278928,-1.1946007914767762,-8.11186784763385,-2974.7234931838466,3974.7588225848494,3920.9975519567392,33696.52841893333,36671.25191211718
theta,25,S0,rigid_easy_backfill,F30,theta,0,S0,rigid_easy_backfill,F0,10.715921909500402,11.710984034060099,9.218674368200338,-7.170635768548219,-2629.561906384697,3500.8265162156326,3920.9975519567392,34041.69000573248,36671.25191211718
theta,25,S0,rigid_easy_backfill,F10,theta,0,S0,rigid_easy_backfill,F0,3.2902709084327997,3.5713145377476967,2.867390896611365,28.276166746996758,10369.22433888149,3791.9861101843444,3920.9975519567392,47040.47625099867,36671.25191211718
theta,25,S0,rigid_easy_backfill,F0,theta,0,S0,rigid_easy_backfill,F0,0.00024956995934246543,0.00027088736727508685,0.0002174941361862731,-0.00016541328155814257,-0.060659121176286135,3920.987766324743,3920.9975519567392,36671.191252996,36671.25191211718
theta,25,S3,min_steal_agreement,F30,theta,0,S3,rigid_easy_backfill,F0,12.296774901105398,13.472218576020625,10.528612107190648,-46.96636705957714,-17927.293644766043,3434.2952436244605,3915.8140875115273,20243.198916485624,38170.49256125167
theta,25,S3,min_steal_agreement,F10,theta,0,S3,rigid_easy_backfill,F0,2.4345774485481653,2.6428295040710887,2.1213140024215535,-37.38235637878737,-14269.02956078562,3820.4805608098995,3915.8140875115273,23901.463000466047,38170.49256125167
theta,25,S3,min_steal_agreement,F0,theta,0,S3,rigid_easy_backfill,F0,-1.5053502171743094,-1.634116823960769,-1.3116528685978899,-16.11285186369523,-6150.354922037288,3974.7608033820243,3915.8140875115273,32020.13763921438,38170.49256125167
theta,25,S3,rigid_easy_backfill,F30,theta,0,S3,rigid_easy_backfill,F0,12.49730035705042,13.64617021149962,10.76911126979866,-3.223192648934229,-1230.3085102962505,3426.4430395715185,3915.8140875115273,36940.18405095542,38170.49256125167
theta,25,S3,rigid_easy_backfill,F10,theta,0,S3,rigid_easy_backfill,F0,3.704958390915664,4.021877945475391,3.22823170720795,1.3296349012634106,507.5281910785561,3770.7348049036113,3915.8140875115273,38678.02075233022,38170.49256125167
