cluster,mal,seed,scheduler,policy,run,window_start_s,window_end_s,full_shutdown_windows_count,on_windows_count,target_active_fraction,target_off_fraction,target_off_nodes,mean_on_util_percent,mean_off_util_percent,node_off_fraction_percent,node_overrun_node_hours_total,node_overrun_node_hours_per_window,node_overrun_normalized_hours_per_window
cori_knl,50,S0,min_steal_agreement,F30,cori_knl_mal50_S0/min_steal_agreement/F30,37652.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,99.72225806266661,71.4667038690468,28.486411454032478,4691.750000000089,1172.9375000000223,0.4035705684007783
cori_knl,50,S0,min_steal_agreement,F10,cori_knl_mal50_S0/min_steal_agreement/F10,37783.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,99.92935490067957,90.01977854906109,9.960926747866777,120.78333333330927,30.195833333327318,0.031168283787497236
cori_knl,50,S0,rigid_easy_backfill,F30,cori_knl_mal50_S0/rigid_easy_backfill/F30,121.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,97.06835202770999,75.4617396091383,23.589707197908062,19869.1333333331,4967.283333333275,1.709084549041176
cori_knl,50,S0,rigid_easy_backfill,F10,cori_knl_mal50_S0/rigid_easy_backfill/F10,121.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,98.54293900243198,89.19836933147405,9.55048019026975,1379.049999999947,344.76249999998674,0.3558655037159236
cori_knl,50,S3,min_steal_agreement,F30,cori_knl_mal50_S3/min_steal_agreement/F30,37652.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,98.94865999747739,70.25901888934635,29.690026751307457,877.0000000000479,219.25000000001197,0.07543696669419624
cori_knl,50,S3,min_steal_agreement,F10,cori_knl_mal50_S3/min_steal_agreement/F10,37795.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,99.84701148041144,90.15109435211727,9.82711107383705,535.9166666666475,133.97916666666188,0.13829393751719848
cori_knl,50,S3,rigid_easy_backfill,F30,cori_knl_mal50_S3/rigid_easy_backfill/F30,121.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,98.00045445683155,71.75927479011787,26.81443860962015,9875.28333333345,2468.8208333333623,0.8494428961372701
cori_knl,50,S3,rigid_easy_backfill,F10,cori_knl_mal50_S3/rigid_easy_backfill/F10,121.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,98.68281708757722,87.41570327552945,9.675092038260392,1006.8499999999632,251.7124999999908,0.25981884805944555
cori_knl,50,S7,min_steal_agreement,F30,cori_knl_mal50_S7/min_steal_agreement/F30,37652.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,99.48975751789187,70.49405514554,29.48196222130471,1584.6000000000045,396.1500000000011,0.1363026424442613
cori_knl,50,S7,min_steal_agreement,F10,cori_knl_mal50_S7/min_steal_agreement/F10,37795.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,99.90029546862135,90.15204591590661,9.83127214939444,514.4499999999753,128.61249999999382,0.13275443848058818
cori_knl,50,S7,rigid_easy_backfill,F30,cori_knl_mal50_S7/rigid_easy_backfill/F30,121.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,97.57912494839027,77.03927109138384,22.519665651665292,23183.599999999824,5795.899999999956,1.9941852463528609
cori_knl,50,S7,rigid_easy_backfill,F10,cori_knl_mal50_S7/rigid_easy_backfill/F10,121.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,98.09239594802341,89.36414572151148,9.146958006468484,2636.8166666666402,659.2041666666601,0.6804336980456855
cori_knl,75,S0,min_steal_agreement,F30,cori_knl_mal75_S0/min_steal_agreement/F30,37652.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,99.79550159418352,70.69980259083299,29.265580916253786,2271.566666666686,567.8916666666715,0.19539349940361664
cori_knl,75,S0,min_steal_agreement,F10,cori_knl_mal75_S0/min_steal_agreement/F10,38751.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,99.90581848105398,89.99076929362812,9.934110927608037,204.19999999997563,51.04999999999391,0.0526940545004066
cori_knl,75,S0,rigid_easy_backfill,F30,cori_knl_mal75_S0/rigid_easy_backfill/F30,121.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,96.99593999449533,75.094500498898,23.929754163225983,18815.00000000018,4703.750000000045,1.6184110927608188
cori_knl,75,S0,rigid_easy_backfill,F10,cori_knl_mal75_S0/rigid_easy_backfill/F10,121.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,98.59115873589433,89.11698643510859,9.526277138384255,1467.5666666666361,366.89166666665903,0.3787073355353624
cori_knl,75,S3,min_steal_agreement,F30,cori_knl_mal75_S3/min_steal_agreement/F30,37271.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,99.80232919878011,71.93630866363824,28.038343182287367,6059.433333333325,1514.8583333333313,0.5212146756583165
cori_knl,75,S3,min_steal_agreement,F10,cori_knl_mal75_S3/min_steal_agreement/F10,38754.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,99.9286631801085,90.33788578654189,9.64721175681255,1093.199999999987,273.29999999999677,0.28210156895127664
cori_knl,75,S3,rigid_easy_backfill,F30,cori_knl_mal75_S3/rigid_easy_backfill/F30,121.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,97.96806186347457,71.93401308319478,26.882607134255437,9655.466666666647,2413.866666666662,0.8305349114597651
cori_knl,75,S3,rigid_easy_backfill,F10,cori_knl_mal75_S3/rigid_easy_backfill/F10,121.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,98.91419224240833,87.48403308216254,9.731798788879715,831.2999999999644,207.8249999999911,0.21451796036332693
cori_knl,75,S7,min_steal_agreement,F30,cori_knl_mal75_S7/min_steal_agreement/F30,37083.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,99.76053924098571,70.39858695464933,29.58266132500688,1293.4499999999925,323.36249999999814,0.1112587737407095
cori_knl,75,S7,min_steal_agreement,F10,cori_knl_mal75_S7/min_steal_agreement/F10,37083.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,99.92224774061872,90.08083991364117,9.908773525667494,282.54999999997284,70.63749999999321,0.07291236581337038
cori_knl,75,S7,rigid_easy_backfill,F30,cori_knl_mal75_S7/rigid_easy_backfill/F30,121.0,431973.0,4,3,0.7,0.30000000000000004,2906.4000000000005,97.69449175383109,77.11233183663632,22.48542548341591,23270.183333333567,5817.545833333392,2.001632890632188
cori_knl,75,S7,rigid_easy_backfill,F10,cori_knl_mal75_S7/rigid_easy_backfill/F10,121.0,431973.0,4,3,0.9,0.09999999999999998,968.7999999999998,97.98321161918604,89.1791391412057,9.285160550853288,2177.6833333334107,544.4208333333527,0.5619537916322799
theta,0,S0,min_steal_agreement,F30,theta_mal0_S0/min_steal_agreement/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,92.72355790515485,76.14335942973042,21.21187707253281,39972.71666666649,3074.8243589743456,2.3336554029859937
theta,0,S0,min_steal_agreement,F10,theta_mal0_S0/min_steal_agreement/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.87342279523293,88.49965774018148,9.22380362313764,3497.5666666656816,269.04358974351396,0.6125764793795857
theta,0,S0,rigid_easy_backfill,F30,theta_mal0_S0/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,92.2572152176955,75.79121494208567,21.03617153565924,40764.01666666436,3135.6935897434128,2.379852451232098
theta,0,S0,rigid_easy_backfill,F10,theta_mal0_S0/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.55373841011856,89.51161202186042,8.154394937181822,8403.433333333665,646.4179487179742,1.4718077156602332
theta,0,S3,min_steal_agreement,F30,theta_mal0_S3/min_steal_agreement/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,94.0398143404706,76.79856440614755,20.50309274438373,43228.28333333274,3325.2525641025186,2.5237193109460523
theta,0,S3,min_steal_agreement,F10,theta_mal0_S3/min_steal_agreement/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.31563780737957,89.35299393419321,8.947175225351454,4777.716666665766,367.51666666659736,0.8367865816634733
theta,0,S3,rigid_easy_backfill,F30,theta_mal0_S3/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,92.30755532470954,75.63611067325401,22.083409958666106,35993.14999999593,2768.703846153533,2.101323501938018
theta,0,S3,rigid_easy_backfill,F10,theta_mal0_S3/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,95.97471056909083,88.66124597169626,9.043909234739154,4324.683333332585,332.66794871789114,0.7574406846946522
theta,0,S7,min_steal_agreement,F30,theta_mal0_S7/min_steal_agreement/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,87.06508479748527,71.48629063332064,24.955546360515623,22921.149999997957,1763.1653846152274,1.338164378123275
theta,0,S7,min_steal_agreement,F10,theta_mal0_S7/min_steal_agreement/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.51584003744476,88.98468879898633,8.952542647470926,4753.333333332356,365.6410256409505,0.8325159964502518
theta,0,S7,rigid_easy_backfill,F30,theta_mal0_S7/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,85.8691742245996,67.9690455548543,28.028470324833034,8824.200000000805,678.7846153846773,0.5151674372986318
theta,0,S7,rigid_easy_backfill,F10,theta_mal0_S7/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.49942169158801,88.73189452851996,9.272318405258979,3277.466666665736,252.1128205127489,0.5740273691091734
theta,100,S0,min_steal_agreement,F30,theta_mal100_S0/min_steal_agreement/F30,62995.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,99.6210083674897,71.04884025734486,28.9240891072346,4895.516666666439,376.5782051281876,0.28580616661216424
theta,100,S0,min_steal_agreement,F10,theta_mal100_S0/min_steal_agreement/F10,62995.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.93826567560066,89.99972998692425,9.967872092615945,145.0499999999811,11.157692307690855,0.025404581757037473
theta,100,S0,rigid_easy_backfill,F30,theta_mal100_S0/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,91.14870511093461,71.91792843047986,24.850795881789733,23483.40000000094,1806.415384615457,1.3709892111532005
theta,100,S0,rigid_easy_backfill,F10,theta_mal100_S0/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.42892380085388,88.49266294194308,9.264108548176171,3334.5833333327773,256.5064102563675,0.5840309887440063
theta,100,S3,min_steal_agreement,F30,theta_mal100_S3/min_steal_agreement/F30,62995.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,99.86205189992219,70.46273673579411,29.50241333309981,2261.8500000004733,173.98846153849794,0.132049530615132
theta,100,S3,min_steal_agreement,F10,theta_mal100_S3/min_steal_agreement/F10,62995.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.93817871192991,90.46247402036343,9.500001459530148,2282.983333332868,175.61410256406677,0.3998499603006986
theta,100,S3,rigid_easy_backfill,F30,theta_mal100_S3/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,90.39555821189897,70.51941758908895,26.344504577086543,16597.583333333016,1276.7371794871551,0.9689869303940156
theta,100,S3,rigid_easy_backfill,F10,theta_mal100_S3/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.16481908394125,88.0467181005082,9.482249924104433,2326.8999999999705,178.99230769230542,0.4075416841810234
theta,100,S7,min_steal_agreement,F30,theta_mal100_S7/min_steal_agreement/F30,62995.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,99.83337958219984,71.52453032320163,28.44827498131801,7064.016666667512,543.3858974359625,0.4124058116544949
theta,100,S7,min_steal_agreement,F10,theta_mal100_S7/min_steal_agreement/F10,62995.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.94020061728828,90.35427905048955,9.618358408061276,1737.8166666666666,133.67820512820512,0.3043674980150391
theta,100,S7,rigid_easy_backfill,F30,theta_mal100_S7/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,88.56266641684206,69.21788522838916,27.17145246602214,12850.766666667527,988.520512820579,0.750243255024726
theta,100,S7,rigid_easy_backfill,F10,theta_mal100_S7/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.5276453558273,88.03951896805924,9.53155650133109,2100.8999999997995,161.6076923076769,0.367959226565749
theta,25,S0,min_steal_agreement,F30,theta_mal25_S0/min_steal_agreement/F30,63035.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,90.70688024943925,70.83268019359564,28.40953905118864,7231.633333333882,556.2794871795294,0.4221914747871352
theta,25,S0,min_steal_agreement,F10,theta_mal25_S0/min_steal_agreement/F10,66172.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.36790455500159,89.97569152538406,9.816781531689319,836.7333333333122,64.36410256410093,0.14654850310587647
theta,25,S0,rigid_easy_backfill,F30,theta_mal25_S0/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,92.25764015381708,75.78932849936902,21.061016387604504,40799.73333332988,3138.44102564076,2.3819376333035516
theta,25,S0,rigid_easy_backfill,F10,theta_mal25_S0/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.58980856924705,89.43294334688042,8.186044848442389,8258.983333332946,635.3064102563804,1.4465082200737265
theta,25,S3,min_steal_agreement,F30,theta_mal25_S3/min_steal_agreement/F30,16785.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,93.14734571063546,71.25538566625035,28.597161651721077,6344.4666666673575,488.0358974359506,0.37039761493317436
theta,25,S3,min_steal_agreement,F10,theta_mal25_S3/min_steal_agreement/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.25238517633002,90.12543931857516,9.829720266451822,754.7666666666497,58.05897435897305,0.13219256456961082
theta,25,S3,rigid_easy_backfill,F30,theta_mal25_S3/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,89.59604386447897,72.21203470179056,24.65735340479193,24367.366666663755,1874.4128205125965,1.4225962511479935
theta,25,S3,rigid_easy_backfill,F10,theta_mal25_S3/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,95.9967143543824,88.54016335061418,9.182024572649574,3732.84999999925,287.14230769225003,0.6537848535798044
theta,25,S7,min_steal_agreement,F30,theta_mal25_S7/min_steal_agreement/F30,66118.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,86.85670402942159,69.91000537107409,29.058219927840828,4218.550000000863,324.50384615391255,0.246284036243103
theta,25,S7,min_steal_agreement,F10,theta_mal25_S7/min_steal_agreement/F10,66126.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.14691010170316,90.30638821750577,9.58832127761431,1854.433333333335,142.6487179487181,0.3247921629069174
theta,25,S7,rigid_easy_backfill,F30,theta_mal25_S7/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,85.8700320026304,67.84174168651535,28.19919156625099,8067.966666667474,620.6128205128826,0.4710176233400748
theta,25,S7,rigid_easy_backfill,F10,theta_mal25_S7/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.70779850675312,88.25149382910655,9.213601507402737,3559.3166666658453,273.7935897435266,0.6233915977767001
theta,50,S0,min_steal_agreement,F30,theta_mal50_S0/min_steal_agreement/F30,66126.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,99.46855314587494,72.31529645976629,27.6495908936995,10733.650000000614,825.6653846154319,0.6266434309467455
theta,50,S0,min_steal_agreement,F10,theta_mal50_S0/min_steal_agreement/F10,66172.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.93786248039727,90.37182990052158,9.587569619588063,1881.4499999999935,144.72692307692256,0.3295239596469094
theta,50,S0,rigid_easy_backfill,F30,theta_mal50_S0/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,94.98947541932372,76.85691642146668,19.864369512166643,46216.53333333214,3555.117948717857,2.698176949543
theta,50,S0,rigid_easy_backfill,F10,theta_mal50_S0/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.08977734137832,89.29095660524845,8.380789956097333,7372.366666666043,567.1051282050802,1.2912229695015491
theta,50,S3,min_steal_agreement,F30,theta_mal50_S3/min_steal_agreement/F30,66126.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,99.45012672978865,70.68455247887016,29.28965762341787,3226.5166666667524,248.19358974359633,0.1883679339280482
theta,50,S3,min_steal_agreement,F10,theta_mal50_S3/min_steal_agreement/F10,66194.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.93253002618727,90.37147231563097,9.595567844799401,1837.2333333332874,141.32564102563748,0.32177969268132406
theta,50,S3,rigid_easy_backfill,F30,theta_mal50_S3/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,89.77650336470653,71.33992530124593,25.5444558287796,20193.716666664728,1553.3628205126713,1.178933531050904
theta,50,S3,rigid_easy_backfill,F10,theta_mal50_S3/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.15919609201127,88.09130674653207,9.419570401896221,2613.0833333330347,201.00641025638728,0.4576648685254721
theta,50,S7,min_steal_agreement,F30,theta_mal50_S7/min_steal_agreement/F30,66074.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,93.67028988944743,71.48972417799601,28.075251914903554,8733.033333333751,671.7717948718271,0.5098450173587029
theta,50,S7,min_steal_agreement,F10,theta_mal50_S7/min_steal_agreement/F10,66194.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.8746576793691,90.4912486572327,9.475973944467796,2381.599999999481,183.19999999996008,0.417122040072769
theta,50,S7,rigid_easy_backfill,F30,theta_mal50_S7/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,85.86653171485959,67.8432194607903,28.20163627924898,8063.850000000819,620.2961538462168,0.4707772873756958
theta,50,S7,rigid_easy_backfill,F10,theta_mal50_S7/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.72358834243991,88.22263891807968,9.22861277497548,3505.2499999991933,269.63461538455334,0.6139221661761235
theta,75,S0,min_steal_agreement,F30,theta_mal75_S0/min_steal_agreement/F30,66118.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,99.8559664193767,70.41611204521122,29.54430914599972,2080.250000000117,160.01923076923975,0.12144750361964157
theta,75,S0,min_steal_agreement,F10,theta_mal75_S0/min_steal_agreement/F10,66432.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.93498872634927,90.28045601560332,9.701121065106722,1357.8666666666566,104.45128205128127,0.23782168044462954
theta,75,S0,rigid_easy_backfill,F30,theta_mal75_S0/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,91.58417569507517,72.93420292139572,23.465384323478585,29775.050000001214,2290.388461538555,1.73830332539356
theta,75,S0,rigid_easy_backfill,F10,theta_mal75_S0/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.96980226042704,88.05848191350626,9.303760333473448,3156.666666666194,242.82051282047647,0.5528700200830522
theta,75,S3,min_steal_agreement,F30,theta_mal75_S3/min_steal_agreement/F30,62995.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,99.83249611035558,72.5125738522233,27.458841249824857,11588.749999999964,891.4423076923049,0.6765652001307717
theta,75,S3,min_steal_agreement,F10,theta_mal75_S3/min_steal_agreement/F10,62995.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.93134020504762,90.61776073046538,9.35181171477278,2960.7166666662683,227.74743589740527,0.5185506281817062
theta,75,S3,rigid_easy_backfill,F30,theta_mal75_S3/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,90.30848188309365,71.13927639414165,25.4225887102424,20780.13333333151,1598.4717948716545,1.2131692432237815
theta,75,S3,rigid_easy_backfill,F10,theta_mal75_S3/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,96.1643407837488,88.05704792513166,9.467738545607398,2382.1833333332524,183.24487179486556,0.4172242071832095
theta,75,S7,min_steal_agreement,F30,theta_mal75_S7/min_steal_agreement/F30,64689.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,99.83396461053367,72.69982062374673,27.256630645462614,12520.266666667216,963.0974358974781,0.7309482664674242
theta,75,S7,min_steal_agreement,F10,theta_mal75_S7/min_steal_agreement/F10,66394.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,99.9118880129328,90.6102696919831,9.356131924011022,2916.749999999516,224.3653846153474,0.5108501471205543
theta,75,S7,rigid_easy_backfill,F30,theta_mal75_S7/rigid_easy_backfill/F30,10758.0,1205050.0,13,12,0.7,0.30000000000000004,1317.6000000000001,88.4836994503878,69.56938022511982,26.803081651954603,14484.18333333444,1114.1679487180338,0.8456040897981434
theta,75,S7,rigid_easy_backfill,F10,theta_mal75_S7/rigid_easy_backfill/F10,66074.0,1205050.0,13,12,0.9,0.09999999999999998,439.1999999999999,95.79443290199589,88.5222841062997,9.417818965718556,2602.76666666652,200.21282051280923,0.4558579702022069
