cluster,mal,seed,scheduler,policy,run,window_start_s,window_end_s,window_days,wait_threshold_s,jobs_seen,jobs_completed_window_submit,wait_mean_s,wait_p95_s,turnaround_mean_s,turnaround_p95_s,runtime_mean_s,runtime_p95_s,throughput_jobs_per_hour_submit_window,num_nodes,window_node_hours,grid_cost_usd_per_kwh,solar_cost_usd_per_kwh,grid_co2e_kg_per_kwh,solar_co2e_kg_per_kwh,energy_total_kwh,energy_on_kwh,energy_boot_kwh,energy_shutdown_kwh,energy_off_kwh,grid_energy_kwh,solar_used_kwh,solar_curtailed_kwh,renewable_share_percent,cost_total_usd,co2_total_kg,cost_per_day_usd,co2_per_day_kg,energy_per_day_kwh,energy_per_node_hour_kwh,cost_per_node_hour_usd,co2_per_node_hour_kg,power_avg_kw,power_peak_kw,off_fraction_mean,boot_fraction_mean,shutdown_fraction_mean
cori_haswell,100,S3,rigid_easy_backfill,F0,cori_haswell_mal100_S3/rigid_easy_backfill/F0,45512.0,424714.0,4.388912037037037,2.0,28259,26488,312.16127754515253,2803.0,3225.051314323845,5649.0,2912.890237541528,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,83904.39649999992,83904.39649999992,0.0,0.0,0.0,65562.92427777784,18341.472222222594,0.0,21.85996561243678,12901.814703333366,18042.270898222258,2939.638478615627,4110.875484850826,19117.356600439853,0.3335663840110248,0.051291849501249764,0.07172800608687233,796.5565250183271,864.456,0.0,0.0,0.0
cori_haswell,100,S7,min_steal_agreement,F30,cori_haswell_mal100_S7/min_steal_agreement/F30,24806.0,424714.0,4.628564814814815,2.0,28259,27316,13.229645494372736,4.0,1448.4517306618832,2987.47,1435.2222042996777,2912.51,245.90055712813947,2388,265272.30666666664,0.18,0.06,0.264,0.04,87671.55039444976,87535.53614444828,21.587400000000002,0.0156,114.41125000000346,67892.16150556061,19779.38888888968,0.0,22.560783743299535,13407.352404334291,18714.706193023587,2896.6543498366696,4043.3064981876782,18941.41140982541,0.3304964302384389,0.05054184725426908,0.07054903856413453,789.225475409392,864.456,0.08625947535772424,0.0004048669887541471,3.769711254694107e-07
cori_haswell,100,S7,min_steal_agreement,F10,cori_haswell_mal100_S7/min_steal_agreement/F10,40522.0,424714.0,4.446666666666666,2.0,28259,26690,1.9463480918628526,3.0,1263.2886072881229,2823.5,1261.3422370176097,2822.32,250.0937031484258,2388,254847.36,0.18,0.06,0.264,0.04,89495.63132000329,89448.15032000166,9.5676,0.0104,37.902999999999686,70807.63132000159,18688.000000000473,0.0,20.881466194901844,13866.653637600313,19440.73466848044,3118.437849535303,4371.979310752723,20126.453820090697,0.3511734683851671,0.054411604018971646,0.07628383777834874,838.6022425037789,864.456,0.02974564853251766,0.0001867784700614517,2.615944958843861e-07
cori_haswell,100,S7,min_steal_agreement,F0,cori_haswell_mal100_S7/min_steal_agreement/F0,40520.0,424714.0,4.446689814814815,2.0,28259,26691,1.4749918004243998,3.0,1209.619646710127,2679.78,1208.144680921659,2678.78,250.10177150085636,2388,254848.68666666668,0.18,0.06,0.264,0.04,92204.89737333904,92204.89737333904,0.0,0.0,0.0,73516.75848444714,18688.13888888936,0.0,20.26805454077,14354.304860533846,20155.949795449622,3228.0877367947555,4532.798696301471,20735.62609789974,0.36180252125034446,0.05632481394463211,0.07908987116662254,863.9844207458226,864.456,0.0,0.0,0.0
cori_haswell,100,S7,rigid_easy_backfill,F30,cori_haswell_mal100_S7/rigid_easy_backfill/F30,45512.0,424714.0,4.388912037037037,2.0,28259,26488,1453.5960432755555,11862.0,4373.9512651276045,16332.4,2920.3556499811234,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,79699.76285444445,79563.20873777762,21.4869,1.5548,113.5124166666686,61358.29063222262,18341.472222222594,0.0,23.01320802637719,12144.980647133427,16932.247615795677,2767.196185442925,3857.9601215308635,18159.343860591453,0.3168506396669363,0.04828301551931402,0.06731504958003322,756.6393275246438,864.456,0.09025492810225462,0.0004249866269019477,3.962301261106403e-05
cori_haswell,100,S7,rigid_easy_backfill,F10,cori_haswell_mal100_S7/rigid_easy_backfill/F10,45512.0,424714.0,4.388912037037037,2.0,28259,26488,430.05258390225765,3675.0,3350.213010548173,6203.59,2920.160702533223,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,82512.1836611113,82467.94394444453,6.3717,0.0156,37.852416666667494,64170.71143888887,18341.472222222594,0.0,22.22880477573288,12651.216392333354,17674.72670875557,2882.540430423895,4027.131680836286,18800.145221596977,0.32803156793685395,0.05029558260789878,0.07026681464329086,783.3393842332073,864.456,0.030096858520586963,0.00012602503342181237,3.975553104789033e-07
cori_haswell,100,S7,rigid_easy_backfill,F0,cori_haswell_mal100_S7/rigid_easy_backfill/F0,45512.0,424714.0,4.388912037037037,2.0,28259,26488,312.16131530530805,2803.0,3225.051352070749,5649.0,2912.8902926608275,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,83850.05883333346,83850.05883333346,0.0,0.0,0.0,65508.586611111234,18341.472222222594,0.0,21.87413160756327,12892.033923333376,18027.925754222273,2937.40995821753,4107.606988266951,19104.97593156157,0.333350361731602,0.051252965490953546,0.07167097620510454,796.0406638150654,864.456,0.0,0.0,0.0
cori_haswell,25,S0,min_steal_agreement,F30,cori_haswell_mal25_S0/min_steal_agreement/F30,31785.0,424714.0,4.5477893518518515,2.0,28259,27038,47.86703891617762,220.0,2524.967178080849,3746.55,2477.100046795621,3628.0,247.72108956070943,2388,260642.90333333332,0.18,0.06,0.264,0.04,83714.05650222262,83566.21650222156,28.682699999999997,5.5458,113.61150000000306,64419.32039111296,19294.73611111176,0.0,23.048382693770765,12753.161837067039,17778.490027698295,2804.2551777104572,3909.259785847145,18407.637211282534,0.3211829496664317,0.04892963389360792,0.0682101442254178,766.984883803439,864.456,0.08717789630719659,0.000547492366663452,0.00013639350830333368
cori_haswell,25,S0,min_steal_agreement,F10,cori_haswell_mal25_S0/min_steal_agreement/F10,40857.0,424714.0,4.442789351851852,2.0,28259,26670,58.96160460528329,229.0,2431.6927705343082,3625.0,2372.7312447307836,3610.0,250.12439528261825,2388,254625.14333333334,0.18,0.06,0.264,0.04,86181.98342888759,86136.53176222122,7.1757,0.3458,37.930166666666615,67517.24731777867,18664.736111111575,0.0,21.65735269543041,13272.988683866855,18571.142736338035,2987.5349994557773,4180.063754001116,19398.170069207772,0.3384661165062774,0.05212756489837691,0.07293522742185084,808.2570862169905,864.456,0.029792946737401935,0.00014020610664228328,8.705607928769224e-06
cori_haswell,25,S0,min_steal_agreement,F0,cori_haswell_mal25_S0/min_steal_agreement/F0,37795.0,424714.0,4.478229166666667,2.0,28259,26806,63.317467845977646,246.0,2487.621369103932,3721.95,2424.3038847541593,3625.0,249.41034169942546,2388,256656.27,0.18,0.06,0.264,0.04,89352.86062111225,89352.86062111225,0.0,0.0,0.0,70475.48562111304,18877.375000000528,0.0,21.126771844549307,13818.229911800378,19360.623203973864,3085.6459992389946,4323.276563888932,19952.72177810885,0.3481421304108887,0.05383944024356147,0.07543405506506373,831.363407421202,864.456,0.0,0.0,0.0
cori_haswell,25,S0,rigid_easy_backfill,F30,cori_haswell_mal25_S0/rigid_easy_backfill/F30,45512.0,424714.0,4.388912037037037,2.0,28259,26488,1529.1041983064354,12211.0,4443.1306538844,16787.3,2914.026857520387,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,79806.56559888995,79669.92448222285,21.574000000000005,1.0581999999999998,114.00891666667029,61465.09337666694,18341.472222222594,0.0,22.98241013703979,12164.205141133403,16960.44354032898,2771.576426796077,3864.3844755154873,18183.678534775903,0.3172752396492166,0.048359443516123625,0.06742714397535399,757.6532722823292,864.456,0.09064970052556016,0.0004267093665806896,2.6967501894152277e-05
cori_haswell,25,S0,rigid_easy_backfill,F10,cori_haswell_mal25_S0/rigid_easy_backfill/F10,45512.0,424714.0,4.388912037037037,2.0,28259,26488,429.4827449349139,3642.0,3342.4059188594833,6188.63,2912.923415735427,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,82615.9582544445,82571.56620444472,6.3784,0.11439999999999999,37.89924999999991,64274.48603222205,18341.472222222594,0.0,22.200882988893824,12669.895819133322,17702.123201395527,2886.7964799054835,4033.3738867426164,18823.789940939143,0.32844412934357803,0.050369843661109075,0.07037573085466597,784.3245808724643,864.456,0.030134096201335156,0.00012615755185863865,2.9154056101786243e-06
cori_haswell,25,S0,rigid_easy_backfill,F0,cori_haswell_mal25_S0/rigid_easy_backfill/F0,45512.0,424714.0,4.388912037037037,2.0,28259,26488,292.09408028129445,2666.0,3204.984348912715,5592.0,2912.890452355784,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,84018.38510444507,84018.38510444506,0.0,0.0,0.0,65676.91288222215,18341.472222222594,0.0,21.83030797297748,12922.332652133344,18072.363889795553,2944.313429634656,4117.732079678735,19143.328550545764,0.3340195517613373,0.05137341969630542,0.07184764237295392,797.6386896060734,864.456,0.0,0.0,0.0
cori_haswell,25,S3,min_steal_agreement,F30,cori_haswell_mal25_S3/min_steal_agreement/F30,45512.0,424714.0,4.388912037037037,2.0,28259,26488,44.20579189370015,154.0,2493.818310632739,3626.0,2449.6125722342194,3610.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,80311.8011011106,80172.59141777678,23.986000000000004,1.1986,114.02508333333627,61970.32887889195,18341.472222222594,0.0,22.837829522875634,12255.147531533905,17093.82571291638,2792.2973684857398,3894.7751899936584,18298.794877495257,0.3192838302187196,0.048720989818637275,0.06795741188570732,762.4497865623023,864.456,0.09066255481393232,0.000474416003838158,3.054549968846241e-05
cori_haswell,25,S3,min_steal_agreement,F10,cori_haswell_mal25_S3/min_steal_agreement/F10,45512.0,424714.0,4.388912037037037,2.0,28259,26488,50.55089094300026,249.0,2496.303920627454,3625.0,2445.752928731501,3610.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,85119.64777888653,85071.96552888647,8.7703,1.2012,37.71074999999999,66778.17555666748,18341.472222222594,0.0,21.547871379669992,13120.559933533503,18363.097235849124,2989.4789011062567,4183.974771170417,19394.247836498216,0.3383976800059013,0.05216148278032971,0.0730034682295229,808.0936598540923,864.456,0.02998421784928461,0.00017346663380562815,3.0611758906875556e-05
cori_haswell,25,S3,min_steal_agreement,F0,cori_haswell_mal25_S3/min_steal_agreement/F0,45512.0,424714.0,4.388912037037037,2.0,28259,26488,48.459000578585005,256.0,2496.741453784355,3628.0,2448.2823605719573,3615.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,87447.87093555638,87447.87093555638,0.0,0.0,0.0,69106.39871333518,18341.472222222594,0.0,20.974178131494035,13539.640101733687,18977.748149209394,3084.9650180900694,4324.021076080009,19924.726264186556,0.34765365480504185,0.053827558244173464,0.07544704557649375,830.1969276744398,864.456,0.0,0.0,0.0
cori_haswell,25,S3,rigid_easy_backfill,F30,cori_haswell_mal25_S3/rigid_easy_backfill/F30,45512.0,424714.0,4.388912037037037,2.0,28259,26488,1580.6191094314336,12236.0,4497.601875151012,16275.0,2916.9831305496828,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,79830.60018222251,79694.88411555527,21.574,0.1534,113.9886666666679,61489.127960000784,18341.472222222594,0.0,22.975490827271848,12168.531366133495,16966.78867032911,2772.5621437490677,3865.8301937132064,18189.154740070004,0.31737079041160665,0.04837664265335476,0.0674523693766263,757.8814475029167,864.456,0.09063359953548578,0.0004267093665806896,3.909293886375883e-06
cori_haswell,25,S3,rigid_easy_backfill,F10,cori_haswell_mal25_S3/rigid_easy_backfill/F10,45512.0,424714.0,4.388912037037037,2.0,28259,26488,403.6731333884631,3090.0,3320.137194540924,6193.06,2916.4642200996677,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,82654.8417544449,82609.11193777819,7.959599999999999,0.0988,37.67141666666624,64313.3695322226,18341.472222222594,0.0,22.19043897841139,12676.894849133423,17712.38844539567,2888.3911871908053,4035.712790761088,18832.649425857562,0.32859871276272967,0.050397668676556484,0.07041654087732216,784.6937260773984,864.456,0.0299529434981936,0.00015743190294964572,2.517850299699721e-06
cori_haswell,25,S3,rigid_easy_backfill,F0,cori_haswell_mal25_S3/rigid_easy_backfill/F0,45512.0,424714.0,4.388912037037037,2.0,28259,26488,311.1226554407946,2803.0,3224.013011067276,5648.0,2912.8903255058895,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,84046.33510444479,84046.33510444479,0.0,0.0,0.0,65704.8628822223,18341.472222222594,0.0,21.823048202434475,12927.363652133368,18079.742689795592,2945.459727386256,4119.413316381082,19149.69687138789,0.334130668470615,0.05139342070397571,0.0718769771842037,797.9040363078286,864.456,0.0,0.0,0.0
cori_haswell,25,S7,min_steal_agreement,F30,cori_haswell_mal25_S7/min_steal_agreement/F30,45512.0,424714.0,4.388912037037037,2.0,28259,26488,75.9046745159285,585.0,2497.412646015932,3626.0,2421.5079002635157,3612.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,80434.28144333352,80290.10189333251,26.3042,4.0586,113.81674999999932,62092.80922111314,18341.472222222594,0.0,22.803053490499924,12277.193993133718,17126.160523262773,2797.3205864071215,3902.142576278352,18326.701643725548,0.3197707573235195,0.048808636697500025,0.06808596064137269,763.6125684885645,864.456,0.09049690676789944,0.0005202673829800582,0.00010343063994292803
cori_haswell,25,S7,min_steal_agreement,F10,cori_haswell_mal25_S7/min_steal_agreement/F10,45512.0,424714.0,4.388912037037037,2.0,28259,26488,68.06716338407843,459.0,2471.0200833354725,3618.0,2402.9529296677742,3602.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,84862.10340666467,84815.05157333233,8.6899,0.7305999999999999,37.631333333333,66520.63118444514,18341.472222222594,0.0,21.61326609397021,13074.201946533482,18295.105521582424,2978.9163774993085,4168.483069880226,19335.56714979306,0.3373737986772937,0.05197718414118001,0.07273316355876999,805.6486312413774,864.456,0.029921072814136876,0.00017187641256371256,1.8618840374095308e-05
cori_haswell,25,S7,min_steal_agreement,F0,cori_haswell_mal25_S7/min_steal_agreement/F0,45512.0,424714.0,4.388912037037037,2.0,28259,26488,101.94400925128578,802.0,2516.309986183555,3841.0,2414.3660033773785,3609.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,87656.13789999993,87656.13789999993,0.0,0.0,0.0,69314.665677779,18341.472222222594,0.0,20.924344445961047,13577.128155333576,19032.730627822562,3093.506554872656,4336.548663361136,19972.179246311975,0.3484816311821604,0.053976593992055,0.07566563134005332,832.1741352629989,864.456,0.0,0.0,0.0
cori_haswell,25,S7,rigid_easy_backfill,F30,cori_haswell_mal25_S7/rigid_easy_backfill/F30,45512.0,424714.0,4.388912037037037,2.0,28259,26488,1419.9611132644545,11843.0,4333.601353960284,16276.6,2913.640383332075,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,79821.1273100005,79685.43116000005,21.1854,2.886,111.62475000000477,61479.65508777842,18341.472222222594,0.0,22.97821747241179,12166.826249133472,16964.287832062408,2772.1736381272567,3865.2603854678828,18186.996375504463,0.3173331305050332,0.04836986387017128,0.06744242716129052,757.7915156460193,864.456,0.08875402428675994,0.0004190232972447641,7.354773243859712e-05
cori_haswell,25,S7,rigid_easy_backfill,F10,cori_haswell_mal25_S7/rigid_easy_backfill/F10,45512.0,424714.0,4.388912037037037,2.0,28259,26488,410.46553177053414,3169.0,3324.0338968517817,6191.3,2913.568245156297,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,82658.97962111111,82611.98710444455,8.6899,0.8502,37.45241666666636,64317.5073988886,18341.472222222594,0.0,22.189328136272056,12677.639665133302,17713.480842195495,2888.5608912071066,4035.961689984997,18833.592225948174,0.3286151630714017,0.0504006297321173,0.07042088375881136,784.7330094145073,864.456,0.029778814272203843,0.00017187641256371256,2.1666764421100233e-05
cori_haswell,25,S7,rigid_easy_backfill,F0,cori_haswell_mal25_S7/rigid_easy_backfill/F0,45512.0,424714.0,4.388912037037037,2.0,28259,26488,320.6854049006301,2960.0,3233.5762001321355,5713.0,2912.8906565992147,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,84043.03270444488,84043.03270444488,0.0,0.0,0.0,65701.56048222227,18341.472222222594,0.0,21.823905720685097,12926.769220133363,18078.870856195586,2945.3242878980664,4119.214671798405,19148.94442978686,0.3341175396040421,0.051391057507992506,0.07187351116342834,797.8726845744526,864.456,0.0,0.0,0.0
cori_haswell,50,S0,min_steal_agreement,F30,cori_haswell_mal50_S0/min_steal_agreement/F30,39019.0,424714.0,4.4640625,2.0,28259,26758,4.433816552381946,3.0,1988.5547321070335,3115.99,1984.1209022834294,3091.34,249.75382102438454,2388,255844.35,0.18,0.06,0.264,0.04,83996.66683000093,83858.46108000034,23.986000000000004,0.416,113.8037500000036,65204.29183000408,18792.375000000502,0.0,22.372762764543968,12864.315029400765,17965.628043121098,2881.750654118477,4024.501906754464,18816.19417962919,0.32831159581988395,0.05028180231222915,0.07022092941712842,784.0080908178829,864.456,0.08896327005071639,0.0004664294260683628,1.0423003934488553e-05
cori_haswell,50,S0,min_steal_agreement,F10,cori_haswell_mal50_S0/min_steal_agreement/F10,38450.0,424714.0,4.470648148148148,2.0,28259,26790,4.002127534781315,3.0,1936.7612259369168,3107.79,1932.7592118518103,3071.28,249.6841538429675,2388,256221.78666666665,0.18,0.06,0.264,0.04,89683.64967777854,89638.46634444434,7.1757,0.0208,37.98683333333306,70851.76078889004,18831.8888888894,0.0,20.998129487983462,13883.230275333572,19458.14040382255,3105.4177862519437,4352.420445317887,20060.547532672128,0.3500235122255745,0.054184425360342396,0.07594256779239753,835.8561471946718,864.456,0.029651524819591192,0.00013933241378276759,5.203824977881142e-07
cori_haswell,50,S0,min_steal_agreement,F0,cori_haswell_mal50_S0/min_steal_agreement/F0,46498.0,424714.0,4.3775,2.0,28259,26432,6.182884322631531,3.0,1890.0204828942192,3009.3,1883.8376669476393,2950.46,251.58956786598134,2388,250883.28,0.18,0.06,0.264,0.04,90344.32044000349,90344.32044000349,0.0,0.0,0.0,72071.32044000237,18273.00000000035,0.0,20.225953232040986,14069.217679200447,19757.74859616064,3213.9846211765725,4513.4776918699345,20638.337050828894,0.3601049876261323,0.05607873780668224,0.07875275146339222,859.9307104512039,864.456,0.0,0.0,0.0
cori_haswell,50,S0,rigid_easy_backfill,F30,cori_haswell_mal50_S0/rigid_easy_backfill/F30,45512.0,424714.0,4.388912037037037,2.0,28259,26488,1507.2501455949487,12122.0,4421.602766774011,16606.2,2914.353102612504,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,79797.94398333372,79664.34649999993,19.175400000000003,0.351,114.07108333333696,61456.47176111135,18341.472222222594,0.0,22.98489322739107,12162.653250333398,16958.167433822302,2771.222833288869,3863.8658717049143,18181.714126402378,0.31724096395872375,0.04835327389183537,0.06741809519306453,757.5714219334322,864.456,0.09069912990249639,0.00037926776619687377,8.944994485775325e-06
cori_haswell,50,S0,rigid_easy_backfill,F10,cori_haswell_mal50_S0/rigid_easy_backfill/F10,45512.0,424714.0,4.388912037037037,2.0,28259,26488,430.7451655024539,3675.0,3343.870533380776,6184.8,2913.125732256116,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,82603.50280444414,82559.17113777754,6.3784,0.054599999999999996,37.8986666666666,64262.03058222199,18341.472222222594,0.0,22.20423057075953,12667.653838133312,17698.834962595512,2886.2856514857995,4032.6246717270806,18820.952005274165,0.32839461204065756,0.0503609305465836,0.07036265828669529,784.2063335530902,864.456,0.030133632386806265,0.00012615755185863865,1.3914435866761617e-06
cori_haswell,50,S0,rigid_easy_backfill,F0,cori_haswell_mal50_S0/rigid_easy_backfill/F0,45512.0,424714.0,4.388912037037037,2.0,28259,26488,329.45518727617144,3092.0,3242.345623606161,5665.0,2912.8904791603745,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,84012.68903777825,84012.68903777825,0.0,0.0,0.0,65671.2168155554,18341.472222222594,0.0,21.83178806950808,12921.307360133327,18070.86012819553,2944.0798200313275,4117.389452260521,19142.030719416147,0.33399690674581495,0.05136934359351144,0.07184166408885609,797.584613309006,864.456,0.0,0.0,0.0
cori_haswell,50,S3,min_steal_agreement,F30,cori_haswell_mal50_S3/min_steal_agreement/F30,45944.0,424714.0,4.383912037037037,2.0,28259,26456,4.839620790537083,3.0,2062.3404376542185,3110.52,2057.5008294420927,3069.73,251.44969242548248,2388,251250.76666666666,0.18,0.06,0.264,0.04,82503.42100333428,82361.30968666755,26.384600000000006,1.7368000000000001,113.98991666666902,64191.9487811139,18311.472222222586,0.0,22.194803560306365,12653.239113933856,17679.133367102975,2886.2894617944535,4032.72994935633,18819.58860175854,0.32837082289500524,0.05036099703019357,0.07036449520792033,784.1495250732725,864.456,0.09073796524401982,0.0005224528004757,4.4311639248065977e-05
cori_haswell,50,S3,min_steal_agreement,F10,cori_haswell_mal50_S3/min_steal_agreement/F10,47232.0,424714.0,4.36900462962963,2.0,28259,26408,3.978455052375719,3.0,2013.8327768217964,2983.38,2009.8543286719932,2920.0,251.84988953115646,2388,250396.39333333334,0.18,0.06,0.264,0.04,87159.01771222232,87112.3036955563,8.7703,0.0338,37.90991666666649,68936.98993444629,18222.027777778116,0.0,20.906646559444688,13501.979854867019,18928.246453804946,3090.401819054976,4332.393315730942,19949.399257013603,0.3480841578903825,0.053922421465922944,0.07559312736828136,831.2249690422335,864.456,0.03027992229600538,0.00017425703602386817,8.652946784989635e-07
cori_haswell,50,S3,min_steal_agreement,F0,cori_haswell_mal50_S3/min_steal_agreement/F0,48955.0,424714.0,4.3490625,2.0,28259,26334,4.958077227543023,3.0,2016.3439220483026,3040.6,2011.3859300474671,2976.0,252.29575339512826,2388,249253.47,0.18,0.06,0.264,0.04,89181.14657777928,89181.14657777928,0.0,0.0,0.0,71078.77157777919,18102.375000000302,0.0,20.29843267849481,13880.321384000272,19488.89069653372,3191.5663166487657,4481.170527334045,20505.832366809926,0.35779299914171414,0.0556875753184109,0.07818904465616354,854.4096819504134,864.456,0.0,0.0,0.0
cori_haswell,50,S3,rigid_easy_backfill,F30,cori_haswell_mal50_S3/rigid_easy_backfill/F30,45512.0,424714.0,4.388912037037037,2.0,28259,26488,1636.3781328765479,12181.0,4553.646942804288,16563.3,2917.269372244035,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,79776.79454444478,79643.43167777777,19.175400000000003,0.07279999999999999,114.11466666666792,61435.32232222264,18341.472222222594,0.0,22.990986698524594,12158.846351333428,16952.583981955682,2770.3554431548573,3862.593699508365,18176.895292324487,0.31715688324128427,0.048338139362696424,0.06739589788366075,757.3706371801868,864.456,0.09073378347372646,0.00037926776619687377,1.8552581155682156e-06
cori_haswell,50,S3,rigid_easy_backfill,F10,cori_haswell_mal50_S3/rigid_easy_backfill/F10,45512.0,424714.0,4.388912037037037,2.0,28259,26488,405.68894874882966,3026.0,3322.3546994178496,6198.97,2916.66614346119,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,82612.11367222216,82568.00888888887,6.364999999999999,0.03119999999999999,37.70858333333304,64270.641450000396,18341.472222222594,0.0,22.201916168124637,12669.203794333425,17701.10823168901,2886.638804200421,4033.1426290418576,18822.91396479975,0.32842884500278735,0.050367092479767256,0.07037169578869797,784.2880818666562,864.456,0.029982495109605867,0.00012589251498498606,7.951106209578066e-07
cori_haswell,50,S3,rigid_easy_backfill,F0,cori_haswell_mal50_S3/rigid_easy_backfill/F0,45512.0,424714.0,4.388912037037037,2.0,28259,26488,312.14281725419056,2803.0,3225.0328531289642,5649.0,2912.8903621262457,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,84006.27305555578,84006.27305555578,0.0,0.0,0.0,65664.80083333317,18341.472222222594,0.0,21.83345547313216,12920.152483333324,18069.166308888864,2943.816684933094,4117.003520783112,19140.56885775924,0.3339713996677701,0.05136475231946354,0.07183493022025252,797.5237024066349,864.456,0.0,0.0,0.0
cori_haswell,50,S7,min_steal_agreement,F30,cori_haswell_mal50_S7/min_steal_agreement/F30,22154.0,424714.0,4.659259259259259,2.0,28259,27358,5.800972019080193,3.0,2066.033810768331,3204.55,2060.2328992049856,3170.0,244.65620031796502,2388,267031.4666666667,0.18,0.06,0.264,0.04,87780.43260000492,87639.37200000319,23.986000000000004,2.8106,114.26400000000325,67816.87704444982,19963.5555555564,0.0,22.742603293521796,13404.851201334352,18702.19776195701,2877.0348365344,4013.985211230837,18839.99745787069,0.3287269238182351,0.05019951906292573,0.0700374304025481,784.9998940779454,864.456,0.08558092529419754,0.00044688865631815677,6.7470200765353e-05
cori_haswell,50,S7,min_steal_agreement,F10,cori_haswell_mal50_S7/min_steal_agreement/F10,46601.0,424714.0,4.37630787037037,2.0,28259,26429,4.371637012978588,3.0,1909.3902438699913,2971.0,1905.0187176976049,2913.0,251.6295393176114,2388,250814.95666666667,0.18,0.06,0.264,0.04,87957.83496222422,87913.37409555577,6.3784,0.0208,38.06166666666664,69691.98774000064,18265.847222222572,0.0,20.766594846345768,13640.508626533468,19129.318652249072,3116.8987718816643,4371.10898475937,20098.639667866944,0.35068815724223446,0.054384749648968174,0.07626865202330002,837.443319494456,864.456,0.03035039630212377,0.0001265208971389492,5.316004081468454e-07
cori_haswell,50,S7,min_steal_agreement,F0,cori_haswell_mal50_S7/min_steal_agreement/F0,46907.0,424714.0,4.372766203703704,2.0,28259,26416,9.084948236875434,3.0,1915.633137690415,2986.09,1906.5481689358721,2920.0,251.7094707085893,2388,250611.97666666665,0.18,0.06,0.264,0.04,90593.21495333749,90593.21495333749,0.0,0.0,0.0,72348.61773111354,18244.597222222565,0.0,20.139032742816273,14117.427024933791,19829.818969902877,3228.4888711809986,4534.845460776556,20717.59859390736,0.3614879709992212,0.056331813078953775,0.07912558383543686,863.2332747461401,864.456,0.0,0.0,0.0
cori_haswell,50,S7,rigid_easy_backfill,F30,cori_haswell_mal50_S7/rigid_easy_backfill/F30,45512.0,424714.0,4.388912037037037,2.0,28259,26488,1448.0640669260945,11756.0,4366.496113477801,16215.9,2918.4321903767745,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,79800.9115377778,79664.12257111048,23.563899999999997,1.7004,111.5246666666672,61459.4393155561,18341.472222222594,0.0,22.984038488758024,12163.187410133454,16958.950868195716,2771.344539943171,3864.044374797891,18182.39027448168,0.31725276162900756,0.04835539747248694,0.06742120977802016,757.59959477007,864.456,0.08867444696544574,0.000466067342318101,4.3333528842200466e-05
cori_haswell,50,S7,rigid_easy_backfill,F10,cori_haswell_mal50_S7/rigid_easy_backfill/F10,45512.0,424714.0,4.388912037037037,2.0,28259,26488,429.7774082441253,3675.0,3349.6029226328906,6203.59,2919.825805409997,4212.0,251.46702812748876,2388,251537.32666666666,0.18,0.06,0.264,0.04,82618.19494111129,82572.68919111123,7.165649999999999,0.5226000000000001,37.81750000000077,64276.72271888848,18341.472222222594,0.0,22.20028195398853,12670.298422733282,17702.713686675466,2886.8882118874785,4033.5084269828753,18824.299563061417,0.3284530214102006,0.050371444233100894,0.07037807836025396,784.345815127559,864.456,0.030069095908071854,0.00014172846818572905,1.3318102901043262e-05
